lemmas,onerilen_konular
"['güncelle', 'sonra', 'veli', 'beyan', 'çık', 'paycelden', 'kupon', 'kullan', 'yaş', 'alt', 'veli', 'onay', 'iste', 'fakat', 'hat', 'baba', 'üzeri', 'rağmen', 'yaş', 'altı', 'veli', 'beyan', 'girdi', 'veli', 'bilgi', 'dol', 'ses', 'ses', 'karton', 'yaz', 'sonra', 'mesaj', 'hata', 'türlü', 'lütfen', 'düzel', 'dış', 'iyi']","['kupon kullan', 'paycelden kupon', 'kupon', 'girdi veli', 'yaş altı']"
"['yıldız', 'bile', 'haket', 'şifre', 'birden', 'unut', 'şifre', 'unut', 'bas', 'numara', 'üzeri', 'link', 'gönder', 'link', 'üzeri', 'şifre', 'yenile', 'sonra', 'giriş', 'hay', 'yanlış', 'saçma', 'sapan', 'yalan', 'yer', 'yapiyonuz', 'sonra', 'genç', 'yad', 'hediye', 'havuz', 'aycell', 'puan', 'kuzu', 'teng', 'kuru', 'kahpe', 'önce', 'numara', 'don', 'kesin', 'çatla', 'kazan', 'aycell', 'puan', 'abi', 'öyle', 'bak', 'uygullamayi', 'adam', 'akil', 'rezalet']","['şifre birden', 'haket şifre', 'unut şifre', 'üzeri şifre', 'şifre unut']"
"['paye', 'kart', 'anlaşma', 'rezalet', 'üye', 'yer', 'rezalet', 'para', 'nakit', 'daha', 'rezalet', 'market', 'sadece', 'gıda', 'zorundamıyım', 'arayüz', 'desen', 'berbat', 'zor', 'kısacası', 'git', 'ömür', 'pek', 'uzun', 'değil', 'üye', 'işyeri', 'kaldır', 'söz', 'yok', 'şirket', 'siz', 'vazgeç', 'nakit', 'geç']","['nakit geç', 'vazgeç nakit', 'anlaşma rezalet', 'yok şirket', 'kart anlaşma']"
"['yıldız', 'bile', 'gerek', 'yok', 'bilgi', 'sıfır', 'haber', 'sıfır', 'başka', 'banka', 'transfer', 'iptal', 'haber', 'bile', 'yok']","['sıfır haber', 'haber sıfır', 'bilgi sıfır', 'sıfır başka', 'sıfır']"
"['arkadaş', 'avantaj', 'net', 'kural', 'mevcut', 'aycell', 'kampanya', 'kampanya', 'detay', 'detay', 'incele', 'aaa', 'şöyle', 'iade', 'puan', 'kampanya', 'detay', 'kadar', 'fazla', 'ali', 'cengiz', 'oyun', 'gerek', 'yok', 'devam', 'böyle', 'mağduriyet', 'oluş', 'yorum', 'okuyan', 'kişi', 'direk', 'nas', 'tercih', 'herşey', 'net', 'tık', 'iade']","['puan kampanya', 'kampanya kampanya', 'aycell kampanya', 'kampanya detay', 'kampanya']"
"['neden', 'kötü', 'yaş', 'kart', 'oku', 'aile', 'bayan', 'del', 'var', 'anne', 'kimlik', 'yaz', 'mesaj', 'gerek', 'saat', 'turkcell', 'değil', 'vodafone', 'diğer', 'operatör', 'numara', 'karton', 'kendi', 'telefon', 'numara', 'yaz', 'mesaj', 'yol', 'düzel']","['yaş kart', 'anne kimlik', 'telefon numara', 'aile bayan', 'kendi telefon']"
"['böyle', 'iki', 'reklam', 'çık', 'dur', 'herhangi', 'değil']","['iki reklam', 'reklam çık', 'reklam', 'böyle iki', 'herhangi değil']"
"['siz', 'tavsiye', 'i̇nternet', 'getir', 'iste', 'puan', 'böyle', 'gör']","['puan böyle', 'siz tavsiye', 'böyle gör', 'siz', 'getir iste']"
"['kere', 'tivibu', 'öde', 'kontrol', 'öde', 'fatura', 'öde', 'yansı', 'türk', 'telekom', 'haber', 'yok', 'tivibu', 'kullan', 'üstelik', 'çeki', 'para', 'öde', 'aycell', 'turkcell', 'kapa', 'yol', 'illa', 'müşteri', 'hizmet', 'ara', 'gerek', 'taahhüt', 'bile', 'yara', 'var', 'gavur', 'boykot', 'yerli', 'firma', 'guen']","['tivibu öde', 'türk telekom', 'yok tivibu', 'illa müşteri', 'yansı türk']"
"['sakın', 'kullan', 'alısveris', 'iyi', 'iade', 'asla', 'bakiye', 'geri', 'yansitmiyorlar', 'mail', 'ustunç', 'mail', 'dekont', 'yolla', 'yine', 'iade', 'bddk', 'bil', 'artık', 'kal']","['yansitmiyorlar mail', 'mail dekont', 'mail', 'sakın', 'bddk bil']"
"['hesap', 'şifre', 'unut', 'hayali', 'deneme', 'üzeri', 'hesap', 'bloke', 'numara', 'ara', 'fakat', 'çözüm', 'ulaş', 'aynı', 'şey', 'baş', 'sar', 'dur', 'gmail', 'yenile', 'şifre', 'iste', 'yenile', 'zaten', 'şifre', 'yok', 'bloke', 'giriş', 'gerçekten', 'yardımcı', 'kaç', 'ara', 'müşteri', 'temsilci', 'bile', 'bağ', 'derece', 'ilgi', 'kalın', 'yardımcı', 'dön', 'bekle']","['hesap şifre', 'şifre unut', 'yenile şifre', 'şifre', 'hesap bloke']"
"['sakın', 'hazır', 'limit', 'kullan', 'bugün', 'dolandırıcı', 'adım', 'sanal', 'aycell', 'kart', 'müşteri', 'hizmet', 'ara', 'karşılık', 'kart', 'bayi', 'söyle', 'hazır', 'limit', 'sanal', 'kart', 'aktar', 'sonra', 'görüş', 'sadece', 'sanal', 'kart', 'kullan', 'söyle', 'hemen', 'git', 'savcı', 'şikayet', 'bulun', 'sakın', 'kimse', 'böyle', 'hata', 'düş', 'para', 'kart', 'aktar', 'sonra', 'sadece', 'i̇nternet', 'alışveriş', 'kullan', 'dikkat']","['kart müşteri', 'karşılık kart', 'kart kullan', 'kart aktar', 'para kart']"
"['sorun', 'aplikasyon', 'böyle', 'kurum', 'hizmet', 'yakış', 'geri', 'dön', 'değervermeyen', 'kurum', 'çök', 'mahkum', 'administrator', 'advisor', 'hakantüre']","['administrator advisor', 'advisor hakantüre', 'administrator', 'değervermeyen kurum', 'kurum hizmet']"
"['aycell', 'uygulmasi', 'yatırım', 'eski', 'sürüm', 'iyi', 'güncelle', 'sonra', 'verim', 'değil']","['yatırım eski', 'uygulmasi yatırım', 'yatırım', 'eski sürüm', 'güncelle sonra']"
"['merhaba', 'fatura', 'yansı', 'limit', 'kart', 'aktar', 'fatura', 'bile', 'öde', 'kapa', 'telefon', 'böyle', 'saçmalık', 'hala', 'çöz', 'sistem', 'gözük']","['telefon böyle', 'kapa telefon', 'fatura bile', 'telefon', 'fatura yansı']"
"['gerek', 'terk', 'etalmayim']","['terk etalmayim', 'etalmayim', 'gerek terk', 'terk', 'gerek']"
"['arkadaş', 'kaza', 'kazan', 'sürekli', 'puan', 'salla', 'kazan', 'dan', 'puan', 'dik', 'süreklimilleti', 'enayi', 'yerine', 'koy', 'puan', 'bile', 'birik', 'puan', 'gün', 'dol', 'siliniyorhediye', 'tamamen', 'kandirmacakoskoca', 'şirket', 'millet', 'ali', 'cengiz', 'oyun', 'yapiyoryaziklar', 'siz', 'tez', 'zaman', 'ülke', 'baş', 'yok', 'git', 'tarih', 'göm']","['cengiz oyun', 'kazan sürekli', 'ali cengiz', 'dik süreklimilleti', 'bile birik']"
"['merhaba', 'şifre', 'yenile', 'iste', 'fakat', 'posta', 'kod', 'süre', 'dol']","['şifre yenile', 'merhaba şifre', 'şifre', 'fakat posta', 'posta kod']"
"['önce', 'turkcell', 'ara', 'aycell', 'kapa', 'müşteri', 'temsilci', 'kapa', 'söyle', 'rağmen', 'hala', 'fatma', 'yansı', 'bakiye', 'yetersiz', 'mesaj', 'siz', 'dava', 'edi', 'ses', 'kayıt', 'dinle', 'gerek', 'yaptiricam', 'insan', 'hak', 'hala', 'rahat']","['söyle rağmen', 'kapa müşteri', 'yetersiz mesaj', 'siz dava', 'rağmen hala']"
"['gerçekten', 'berbat', 'hesap', 'don', 'şifre', 'yeni', 'mail', 'adres', 'numara', 'numara', 'ara', 'gerek', 'şifre', 'yenile', 'boz', 'paycel', 'eskiden', 'mail', 'adres', 'şifre', 'gir', 'şifre', 'yenile', 'yıldız', 'bile', 'eski', 'berbatcidden', 'paycel', 'boz']","['şifre yenile', 'şifre yeni', 'şifre gir', 'adres şifre', 'şifre']"
"['gün', 'geç', 'iyi', 'cıvı', 'kampanya', 'harca', 'sonra', 'katıl', 'tekrar', 'katıl', 'buton', 'doğal', 'kazanım', 'sağla', 'turkcell', 'fatura', 'dahil', 'bütün', 'fatura', 'buçuk', 'lira', 'işlem', 'ücret', 'başla', 'ayrı', 'saçmalık', 'kullan', 'üste', 'para', 'gerek', 'biz', 'üst', 'para', 'değil', 'salla', 'toplam', 'kazı', 'kazan', 'puan', 'hafta', 'sil', 'zaten', 'yavaş']","['fatura buçuk', 'ücret başla', 'fatura dahil', 'üste para', 'cıvı kampanya']"
"['kadar', 'gerek', 'yok', 'gerçekten', 'salla', 'kan', 'yıl', 'dene', 'çık', 'puan', 'sıfır', 'faiz', 'kredi', 'sıfır', 'sıfır', 'sil', 'rakam', 'bas']","['sıfır faiz', 'kredi sıfır', 'sıfır sıfır', 'puan sıfır', 'sıfır']"
"['hesap', 'don', 'şifre', 'yenile', 'iste', 'eposta', 'gönder', 'ora', 'yenile', 'numara', 'ara', 'gerek', 'kadar', 'saçma', 'şey', 'gönder', 'eposta', 'yenile', 'zor', 'sırf', 'yüz', 'uzun', 'zaman', 'kullan']","['şifre yenile', 'gönder eposta', 'eposta gönder', 'eposta yenile', 'don şifre']"
"['tos', 'iyi']","['tos iyi', 'iyi', 'tos']"
"['berbat', 'arayuzlu', 'berbat', 'turkcell', 'soğu', 'sun', 'yuzunden', 'iptal', 'başka', 'yapilabiliyo']","['turkcell soğu', 'berbat turkcell', 'berbat arayuzlu', 'arayuzlu berbat', 'yuzunden iptal']"
"['önce', 'iyi', 'şimdi', 'kötü', 'sanal', 'kar', 'yara']","['kar yara', 'şimdi kötü', 'kötü sanal', 'kötü', 'önce iyi']"
"['berbat', 'kullan', 'tavsiye', 'geçen', 'telefon', 'fatura', 'öde', 'fatura', 'fatura', 'yansı', 'üye', 'ekle', 'bilgi', 'uyarı', 'böyle', 'kafa', 'göre', 'para', 'kes']","['telefon fatura', 'fatura yansı', 'öde fatura', 'fatura fatura', 'fatura öde']"
"['kadar', 'dolandırıcı', 'şirket', 'gör', 'kazan', 'kazan', 'puan', 'kazan', 'hiçbiri', 'üstelik', 'fatura', 'yansı', 'zarar', 'şikayet', 'bulun', 'bulun', 'avukat', 'gerek', 'işlem', 'dolandırıcı', 'güven']","['dolandırıcı şirket', 'dolandırıcı güven', 'işlem dolandırıcı', 'güven', 'bulun avukat']"
"['iyi', 'değil']","['iyi değil', 'değil', 'iyi']"
"['iyi', 'değil', 'boş']","['değil boş', 'iyi değil', 'boş', 'değil', 'iyi']"
"['hesap', 'don', 'yenile', 'link', 'posta', 'saçmalık']","['posta saçmalık', 'link posta', 'hesap don', 'posta', 'hesap']"
"['kimlik', 'doğrula', 'sorun', 'tamamiyle', 'alaka', 'sürekli', 'hata', 'kötü', 'arayüz', 'var', 'sürekli', 'çık', 'gir', 'gerek', 'yıldız', 'bile', 'hakket']","['sürekli hata', 'gerek yıldız', 'hata kötü', 'yıldız bile', 'hata']"
"['nekadar', 'saçma', 'şifre', 'yen', 'yeni', 'siren', 'eski', 'siren', 'aynı', 'fark', 'şifre', 'dene', 'hepsi', 'aynı', 'cildiricam', 'inan', 'böyle', 'gör', 'hayat']","['siren aynı', 'eski siren', 'yeni siren', 'siren eski', 'hepsi aynı']"
"['abla', 'abi', 'iyi', 'şifre', 'unut', 'eposta', 'yolla', 'okey', 'hani', 'sıkıntı', 'yok', 'çoğu', 'siteuygulama', 'böyle', 'artık', 'şifre', 'unut', 'güvenlik', 'teyit', 'eski', 'şi̇fremi̇', 'yaz', 'söyle', 'ulan', 'hatırla', 'şi̇fremi̇', 'deği̇şti̇ri̇ri̇m', 'hatirlamiyorum', 'şi̇freyi̇', 'güvenlik', 'i̇çi̇n', 'eski', 'şi̇freni̇', 'yaz', 'hatırla', 'şifre', 'sifirlamak', 'i̇steyi̇m', 'deli̇rtti̇ni̇z', 'sabah', 'kör', 'insani', 'yemin', 'zaten', 'arap', 'si̇ni̇rli̇yi̇m', 'maç', 'yüz']","['şifre unut', 'şifre sifirlamak', 'hatırla şifre', 'artık şifre', 'şifre']"
"['kullan', 'iste', 'önce', 'telefon', 'kır', 'böylelikle', 'posta', 'yem', 'birçok', 'git', 'yeni', 'telefon', 'şifre', 'unut', 'posta', 'üzeri', 'yenile', 'kadar', 'saçma', 'önce', 'dene', 'sil', 'duzelmistir', 'artık', 'numara', 'üzeri', 'yenile', 'düşün', 'tam', 'fiyasko']","['telefon kır', 'telefon şifre', 'yeni telefon', 'önce telefon', 'telefon']"
"['kötü', 'hizmet', 'sun']","['kötü hizmet', 'hizmet', 'hizmet sun', 'kötü', 'sun']"
"['şifre', 'unut', 'hesap', 'don', 'sadece', 'mail', 'yenile', 'mai', 'harf', 'eksik', 'gir', 'mail', 'şifre', 'yenile', 'uzun', 'zaman', 'telefon', 'numara', 'kullan', 'şifre', 'yenile', 'giriş']","['mail şifre', 'şifre yenile', 'şifre unut', 'kullan şifre', 'şifre']"
"['tarih', 'aycell', 'kart', 'alışveriş', 'onay', 'müşteri', 'temsilci', 'görüş', 'yedinci', 'sekizinci', 'hane', 'kart', 'sorun', 'söyle', 'kart', 'iptal', 'bakiye', 'geç', 'saat', 'hat', 'aktar', 'ara', 'gün', 'geç', 'hiçbir', 'geliş', 'yok', 'müşteri', 'temsilci', 'teknik', 'ekip', 'ilgilen', 'baş', 'sav', 'böyle', 'saçmalık', 'gör', 'aycell', 'pişman', 'öğren', 'kesinlikle', 'bulaş']","['kart iptal', 'kart sorun', 'söyle kart', 'onay müşteri', 'iptal bakiye']"
"['yıldız', 'bile', 'eskiden', 'aycell', 'para', 'transfer', 'var', 'şimdi', 'pkk', 'acil', 'çöz', 'lazım']","['yıldız bile', 'yıldız', 'para transfer', 'şimdi pkk', 'transfer var']"
"['böyle', 'rezalet', 'gör', 'hafta', 'askı', 'hesap', 'şifre', 'sıfırla', 'link', 'posta', 'gir', 'hesap', 'askı', 'rezalet']","['şifre sıfırla', 'hesap şifre', 'sıfırla link', 'sıfırla', 'gör hafta']"
"['güncelle', 'bakiye', 'anlık', 'kullan', 'hata', 'böyle', 'git', 'iptal', 'edi']","['iptal edi', 'git iptal', 'iptal', 'güncelle bakiye', 'güncelle']"
"['paket', 'yüklem', 'konu', 'sıkıntı', 'var', 'kısa', 'zaman', 'düzel', 'gerek']","['paket yüklem', 'yüklem konu', 'paket', 'düzel gerek', 'yüklem']"
"['başka', 'operatör', 'geç', 'lazım', 'hiçbir', 'yara']","['operatör geç', 'başka operatör', 'hiçbir yara', 'operatör', 'geç lazım']"
"['tam', 'hediye', 'zaman', 'çök', 'böyle', 'çekiliş']","['hediye zaman', 'tam hediye', 'hediye', 'böyle çekiliş', 'zaman çök']"
"['aralık', 'yıl', 'uzun', 'gece', 'özel', 'düzenle', 'puan', 'hediye', 'kampanya', 'tam', 'rezil', 'şeref', 'dolandırıcı', 'sahtekar', 'hediye', 'giriş', 'iste', 'gir', 'engelle', 'yet', 'hediye', 'dünya', 'tıkla', 'şua', 'arıza', 'var', 'yazı', 'çık', 'kendi', 'iste', 'kişi', 'diğer', 'herkes', 'engelle', 'yazık', 'haram', 'zıkkım', 'hak', 'devlet', 'sahtekar', 'aycell', 'acil', 'yüksek', 'ceza', 'bekle']","['sahtekar hediye', 'hediye kampanya', 'şeref dolandırıcı', 'dolandırıcı sahtekar', 'devlet sahtekar']"
"['etkin', 'gün', 'güzel', 'etkin', 'var', 'siz', 'ödül', 'don', 'düşün', 'zar', 'zor', 'gir', 'phone', 'git', 'tesadüf', 'dava', 'gerek', 'siz']","['git tesadüf', 'siz ödül', 'gerek siz', 'var siz', 'siz']"
"['yıkı', 'salla', 'topla', 'kampana', 'sadece', 'puan', 'verıyo', 'dul', 'ayı', 'kupon', 'i̇nternet', 'kıl', 'ıshdhfhdndndn', 'merhaba', 'iyi', 'gün', 'hoca', 'hak', 'helal', 'hak', 'helal', 'hak', 'helal', 'hak', 'helal', 'hak', 'helal', 'hak', 'helal', 'hak', 'helal', 'hak', 'helal', 'hak', 'helal', 'hak', 'helal', 'hak', 'helal', 'hak', 'helal', 'hak', 'helal', 'hak', 'helal', 'hak', 'helal']","['kampana sadece', 'kampana', 'topla kampana', 'hak helal', 'kıl ıshdhfhdndndn']"
"['turkcell', 'sen', 'böyle', 'müşteri', 'kaybet', 'fatura', 'yansı', 'para', 'yolla', 'kaldır', 'para', 'yolla', 'gerek', 'şekil', 'fatura', 'yansı', 'siz', 'sil', 'birdaha', 'asla', 'kullanmıycan', 'asla', 'tavsiye', 'etmiycem']","['yansı para', 'kaldır para', 'müşteri kaybet', 'fatura yansı', 'kaybet fatura']"
"['herkes', 'deneme', 'lazım', 'ücret', 'ceza', 'ceza', 'yok']","['herkes deneme', 'deneme lazım', 'herkes', 'deneme', 'ceza yok']"
"['şifre', 'yenile', 'pos', 'iste', 'tabi', 'eski', 'pasta', 'kaybol', 'git', 'kod', 'neyse', 'şekil', 'yenile', 'şimdi', 'güncel', 'şifre', 'gir', 'hesap', 'don', 'lütfen', 'hesap', 'don', 'kaldır']","['şifre yenile', 'güncel şifre', 'şifre gir', 'şifre', 'hesap don']"
"['kart', 'aktarım', 'anlık', 'iptal', 'kart', 'aktarım', 'bedel', 'iade', 'i̇nsanlari', 'mağdur', 'çalış', 'böyle', 'devam', 'edinyıldızı', 'mecburiyet']","['iptal kart', 'kart aktarım', 'mağdur çalış', 'aktarım bedel', 'mağdur']"
"['şifre', 'unut', 'posta', 'gönderim', 'tıkla', 'şifre', 'yenile', 'posta', 'gönderim', 'bile']","['şifre unut', 'şifre yenile', 'tıkla şifre', 'şifre', 'posta gönderim']"
"['merhaba', 'hesap', 'don', 'şifre', 'yolla', 'düzenle', 'tlfndan', 'kaldır', 'zor', 'kal', 'iyi', 'akşamlarkolay']","['merhaba hesap', 'merhaba', 'tlfndan kaldır', 'düzenle tlfndan', 'yolla']"
"['aycell', 'artık', 'kapa', 'arkadaş', 'kadar', 'kötü', 'hal', 'bırak', 'başka', 'kart', 'para', 'gönder', 'hazır', 'limit', 'komisyon', 'öde', 'para', 'kendi', 'sanal', 'kart', 'bile', 'aktar', 'aycell', 'var', 'nere', 'öze', 'kendi', 'ağır', 'neden', 'geri', 'çek', 'bahane', 'hazır', 'müşteri', 'iyi', 'çek', 'git', 'banka', 'denetle', 'düzenle', 'kurum', 'bahane', 'sıkın', 'mantık', 'bahane']","['para gönder', 'banka denetle', 'para kendi', 'başka kart', 'kart bile']"
"['para', 'güç', 'müşteri', 'oyala', 'zaten', 'kullan', 'böyle', 'gerek']","['güç müşteri', 'müşteri', 'müşteri oyala', 'zaten kullan', 'kullan böyle']"
"['sev', 'kullan', 'ancak', 'eksik', 'belir', 'bitcoin', 'alım', 'satım', 'banka', 'para', 'transfer', 'kesinti', 'kesinti', 'miktar', 'azal', 'banka', 'aycell', 'para', 'transfer', 'para', 'geç', 'yat', 'türk', 'telekom', 'fatura', 'bura', 'öde', 'imkan', 'sun']","['belir bitcoin', 'bitcoin alım', 'bitcoin', 'satım banka', 'para geç']"
"['hazır', 'tanım', 'limit', 'kullan', 'aktar', 'böyle', 'eski', 'hal', 'iyi', 'sürekli', 'işlem', 'hata', 'dur', 'yok', 'siz', 'müşteri', 'hizmet', 'adam', 'akıl', 'yönlen']","['siz müşteri', 'müşteri', 'müşteri hizmet', 'limit kullan', 'kullan aktar']"
"['şifre', 'doğru', 'hal', 'yanlış', 'hesap', 'don', 'aycell', 'müşteri', 'hizmet', 'ara', 'telesekreter', 'var', 'bun', 'anla', 'vallahi', 'ayıp', 'şifre', 'yenile', 'eposta', 'şifre']","['eposta şifre', 'şifre yenile', 'ayıp şifre', 'şifre', 'şifre doğru']"
"['zaten', 'yarar', 'pek', 'kampanya', 'yok', 'niyet', 'faydalan', 'hafta', 'gün', 'aycell', 'puan', 'kazan', 'yer', 'var', 'toplam', 'şua', 'aycell', 'puan', 'gerek', 'aycell', 'puan', 'görün', 'sebep', 'öğren', 'tam', 'rezalet', 'hediye', 'doğru', 'düzgün', 'puan', 'yüksel']","['puan yüksel', 'pek kampanya', 'puan görün', 'puan kazan', 'puan gerek']"
"['ücret', 'hiçbir', 'hediye', 'yok', 'para', 'etkin', 'gerek', 'salla', 'kazan', 'kampanya', 'puan', 'sadece', 'hafta', 'ilk', 'kayıt', 'özel', 'hediye', 'oda', 'günlük', 'siz', 'tavsiye', 'i̇nterneti̇ni̇zi̇', 'amani', 'harca', 'tamamen', 'boş', 'düzel', 'lazım']","['kampanya puan', 'kazan kampanya', 'puan sadece', 'yok para', 'kampanya']"
"['yıldız', 'bile', 'haket', 'hesap', 'don', 'şifre', 'yenile', 'mail', 'adres', 'şifre', 'gönder', 'aycell', 'turkcell', 'durum', 'düzel']","['şifre gönder', 'şifre yenile', 'şifre', 'don şifre', 'adres şifre']"
"['sim', 'kart', 'operatör', 'değişik', 'yüz', 'bloke', 'müşteri', 'hizmet', 'ara', 'mail', 'gerek', 'mai', 'asla', 'böyle', 'adres', 'yok', 'şaka']","['mail', 'bloke müşteri', 'müşteri hizmet', 'mail gerek', 'müşteri']"
"['müşteri', 'salak', 'yerine', 'koy', 'sev', 'akıl', 'siz', 'değil', 'rezalet']","['müşteri salak', 'akıl siz', 'sev akıl', 'müşteri', 'salak yerine']"
"['yıldız', 'bile', 'hak', 'berbat', 'tasarla', 'sağol', 'giriş', 'çalış', 'hesap', 'don', 'böyle', 'saçmalık', 'güvenlik', 'ilgili', 'gerek', 'yaptırım', 'yüz', 'herkes', 'sinir', 'boz', 'düzel', 'artık']","['saçmalık güvenlik', 'herkes sinir', 'yıldız bile', 'berbat tasarla', 'böyle saçmalık']"
"['boş', 'yer', 'ödül', 'etkin', 'bile', 'adam', 'silk', 'lira', 'öde', 'illa', 'kere', 'öde', 'lazım', 'hak', 'zehir', 'zıkkım', 'kadar', 'heves', 'girdi', 'ödül', 'sen', 'para', 'nefret', 'kazan', 'bravo', 'zaten', 'çoğu', 'kişi', 'gör', 'berbat', 'bil', 'heves', 'girdi', 'kurban', 'anladımkı', 'türkiye', 'kimse', 'kimse', 'cidden', 'kısacası']","['öde illa', 'anladımkı türkiye', 'türkiye kimse', 'girdi ödül', 'ödül etkin']"
"['tam', 'anlam', 'saçma', 'neden', 'ucazabilet', 'üzeri', 'bilet', 'ücret', 'aycell', 'üzeri', 'fatura', 'yansı', 'öde', 'seçenek', 'bulun', 'öde', 'limit', 'yetersiz', 'müşteri', 'hizmet', 'ara', 'limit', 'yüksel', 'müşteri', 'hizmet', 'limit', 'yüksel', 'yeni', 'fatura', 'yeni', 'geç', 'kaç', 'fatura', 'kal', 'gerek', 'kısacası', 'siz', 'güven', 'tek', 'kelime', 'rezalet']","['yetersiz müşteri', 'öde limit', 'fatura yansı', 'üzeri fatura', 'limit yetersiz']"
"['taahhüt', 'bit', 'telefon', 'fatura', 'ayır', 'turkcell', 'finance', 'öde', 'artık', 'telefon', 'taksit', 'yanlış', 'cihaz', 'taksit', 'aycell', 'maaş', 'parti', 'bağla', 'ora', 'öde', 'i̇çi̇n', 'öde', 'çık', 'taş', 'kol', 'yor', 'tabi', 'komedi', 'kuran', 'çarp', 'lira', 'öde', 'geç', 'ders', 'yazık', 'yazık', 'iyi', 'çalış']","['öde çık', 'öde geç', 'öde artık', 'çi öde', 'fatura ayır']"
"['dolandırıcısiniz', 'dolan', 'doyamadiniz', 'kampanya', 'kampanya', 'açıklama', 'basit', 'açıkla', 'alavere', 'dalavere', 'müşteri', 'çek', 'çalış', 'etik', 'değil', 'hani', 'ilk', 'harca', 'iade', 'hangi', 'ilk', 'ilk', 'müşteri', 'harca', 'aralık', 'ayı', 'ilk', 'harca', 'belli', 'değil', 'hani', 'iade', 'git', 'nakit', 'alicengiz', 'oyun', 'böyle', 'bey', 'ancak', 'insan', 'kan', 'söz', 'tut', 'siz', 'kampanya', 'kan', 'suç']","['doyamadiniz kampanya', 'siz kampanya', 'dolandırıcısiniz dolan', 'dolandırıcısiniz', 'kampanya kan']"
"['iğrenç', 'mevcut', 'şifre', 'gir', 'rağmen', 'sürekli', 'hata', 'sonra', 'şifre', 'rock', 'yenile', 'talep', 'eski', 'şifre', 'sor', 'eski', 'şifre', 'gir', 'şifre', 'bloke', 'deyip', 'sistem', 'çağrı', 'merkez', 'kesinlikle', 'yönlen', 'müşteri', 'temsilci', 'yok', 'sadece', 'kayıp', 'çalıntı', 'birim', 'yanıt', 'şifre', 'yönlen', 'sonra', 'telefon', 'kapa', 'tek', 'puan', 'hak', 'dışındada', 'öde', 'nokta', 'bakiye', 'yetersiz', 'hata', 'sistem', 'hata']","['mevcut şifre', 'şifre gir', 'şifre yönlen', 'sonra şifre', 'eski şifre']"
"['paysell', 'hatim', 'kart', 'aktar', 'para', 'aktar', 'buda', 'fatura', 'yansitiliyor', 'böyle', 'iste', 'konu', 'çöz', 'iste']","['fatura yansitiliyor', 'buda fatura', 'para aktar', 'aktar para', 'kart aktar']"
"['sürekli', 'bura', 'puan', 'puan', 'yükle', 'kesin', 'pişman', 'aşırı', 'gerek', 'mir', 'turkcell']","['kesin pişman', 'pişman aşırı', 'pişman', 'mir turkcell', 'turkcell']"
"['i̇ğrençliğirezilliği', 'dolandırıcı', 'hediye', 'puan', 'alın', 'oyun', 'kod', 'bile', 'yansı', 'rezil', 'operatör', 'hediye', 'puan', 'oyun', 'kod', 'kullan', 'pazartesi', 'turkcell', 'aycell', 'illet', 'tamamen', 'kurtulacağımee', 'tabii', 'böyle', 'dünya', 'ülke', 'muhteşem', 'koştur', 'netice', 'karış', 'yok', 'görüş', 'yok', 'cukkala', 'baba', 'cukkala', 'rezil', 'mahlukat', 'siz']","['ğrençliğirezilliği dolandırıcı', 'mahlukat siz', 'yok cukkala', 'dolandırıcı', 'bile yansı']"
"['rezalet', 'böyle', 'yanlış', 'şifre', 'girdi', 'yad', 'oluş', 'şifre', 'sistem', 'kabul', 'yeniden', 'şifre', 'oluş', 'birgün', 'bekle', 'saçmalık', 'böyle', 'kendi', 'banka', 'san', 'banka', 'bile', 'siz', 'çıkar', 'zor', 'biz', 'çıkar', 'hayat', 'zor', 'başka', 'halt', 'yara', 'payselininize', 'kullan', 'türkselinizide', 'kullan', 'yet', 'artık', 'siz', 'başka', 'operatör', 'yok', 'zaten', 'pahalı', 'buda', 'yet', 'zor', 'çıkart', 'bıktır']","['şifre girdi', 'yanlış şifre', 'yeniden şifre', 'şifre oluş', 'şifre sistem']"
